artist,song,H_or_N,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Muse,Supermassive Black Hole,N,spotify:track:3lPr8ghNDBLc2uZovNyLs9,0.715,0.744,1.0,-6.938,0.0,0.114,0.235,0.0,0.255,0.627,78.978,audio_features,2rjPAMYtZrvb0OX3Y9aKVR,spotify:track:2rjPAMYtZrvb0OX3Y9aKVR,https://api.spotify.com/v1/tracks/2rjPAMYtZrvb0OX3Y9aKVR,https://api.spotify.com/v1/audio-analysis/2rjPAMYtZrvb0OX3Y9aKVR,243773.0,4.0
Chris Brown,Gimme That,N,spotify:track:2bIrFpyw3AA2t7gNIkfmGb,0.863,0.501,9.0,-8.753,0.0,0.0433,0.0164,0.0,0.272,0.357,99.994,audio_features,1OKvqRUG3QbaqLWGn7bhzF,spotify:track:1OKvqRUG3QbaqLWGn7bhzF,https://api.spotify.com/v1/tracks/1OKvqRUG3QbaqLWGn7bhzF,https://api.spotify.com/v1/audio-analysis/1OKvqRUG3QbaqLWGn7bhzF,246765.0,4.0
Infernal,From Paris to Berlin,N,spotify:track:5ClXLJW6OLZuTLCwhmX9h9,0.736,0.74,0.0,-2.18,1.0,0.0786,0.515,0.0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933.0,4.0
Cassie,Me & U,N,spotify:track:7k6IzwMGpxnRghE7YosnXT,0.744,0.697,11.0,-5.063,0.0,0.197,0.0106,0.0,0.0842,0.767,149.28,audio_features,4JPCdSaqs9dJd7RatFSHww,spotify:track:4JPCdSaqs9dJd7RatFSHww,https://api.spotify.com/v1/tracks/4JPCdSaqs9dJd7RatFSHww,https://api.spotify.com/v1/audio-analysis/4JPCdSaqs9dJd7RatFSHww,247413.0,4.0
E-40,U and Dat (feat. T. Pain & Kandi Girl),N,spotify:track:7g7M96UGiA7OR79H86gV4m,0.709,0.891,0.0,-3.688,1.0,0.0528,0.00144,0.0,0.034,0.886,141.04,audio_features,1iOJQhxKSJ7dg3Dk03yPnl,spotify:track:1iOJQhxKSJ7dg3Dk03yPnl,https://api.spotify.com/v1/tracks/1iOJQhxKSJ7dg3Dk03yPnl,https://api.spotify.com/v1/audio-analysis/1iOJQhxKSJ7dg3Dk03yPnl,214387.0,4.0
The Pussycat Dolls,Beep,N,spotify:track:5TXNLJ2EENAt3Tf9MX4kT2,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080.0,4.0
Lil Jon,Snap Yo Fingers,N,spotify:track:0r2Bul2NuCViraT2zX1l5j,0.822,0.905,5.0,-4.032,0.0,0.241,0.123,0.0,0.0496,0.674,128.014,audio_features,2a03afRiyAbNAleOByVju4,spotify:track:2a03afRiyAbNAleOByVju4,https://api.spotify.com/v1/tracks/2a03afRiyAbNAleOByVju4,https://api.spotify.com/v1/audio-analysis/2a03afRiyAbNAleOByVju4,209533.0,4.0
Armand Van Helden,My My My - Radio Edit,N,spotify:track:653rxW1E7V52QWh6a7oIdS,0.869,0.473,6.0,-7.788,1.0,0.0439,0.522,0.0,0.126,0.647,139.97,audio_features,1bvAesXIGNwaE4U7N4QPbj,spotify:track:1bvAesXIGNwaE4U7N4QPbj,https://api.spotify.com/v1/tracks/1bvAesXIGNwaE4U7N4QPbj,https://api.spotify.com/v1/audio-analysis/1bvAesXIGNwaE4U7N4QPbj,191453.0,4.0
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",N,spotify:track:4GIsskMpViPkt0uzPJTJSp,0.858,0.866,1.0,-6.649,1.0,0.0596,0.256,0.0258,0.0627,0.744,127.924,audio_features,1lMilHGUABFaKbh9u6I1QS,spotify:track:1lMilHGUABFaKbh9u6I1QS,https://api.spotify.com/v1/tracks/1lMilHGUABFaKbh9u6I1QS,https://api.spotify.com/v1/audio-analysis/1lMilHGUABFaKbh9u6I1QS,150253.0,4.0
Yung Joc,It's Goin' Down (feat. Nitti),N,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,0.623,0.93,5.0,-5.285,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,audio_features,18lR4BzEs7e3qzc0KVkTpU,spotify:track:18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,205613.0,4.0
Shayne Ward,No Promises,N,spotify:track:2GdGb6bdMYoq7EHkmWvb5D,0.916,0.849,3.0,-5.034,0.0,0.0639,0.166,0.000193,0.0859,0.974,121.002,audio_features,3Cn1FSSTXeQ7hCfrbizrD0,spotify:track:3Cn1FSSTXeQ7hCfrbizrD0,https://api.spotify.com/v1/tracks/3Cn1FSSTXeQ7hCfrbizrD0,https://api.spotify.com/v1/audio-analysis/3Cn1FSSTXeQ7hCfrbizrD0,255773.0,4.0
Justin Timberlake,My Love (feat. T.I.),N,spotify:track:2iWljCivLjWnLkwItPZdRV,0.729,0.658,10.0,-3.386,0.0,0.225,0.0506,0.0,0.0693,0.551,140.043,audio_features,3wKKkGVn7cVSfgPeYYIiXG,spotify:track:3wKKkGVn7cVSfgPeYYIiXG,https://api.spotify.com/v1/tracks/3wKKkGVn7cVSfgPeYYIiXG,https://api.spotify.com/v1/audio-analysis/3wKKkGVn7cVSfgPeYYIiXG,250667.0,3.0
Nickelback,Savin' Me,N,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,0.619,0.709,7.0,-4.633,1.0,0.0395,0.00541,0.0,0.507,0.68,144.972,audio_features,1IYaMVfidzSfvCUZYXhsU1,spotify:track:1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/tracks/1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/audio-analysis/1IYaMVfidzSfvCUZYXhsU1,253400.0,4.0
Nelly,Grillz,N,spotify:track:0l7DPAKQVayEz9FXC9di2e,0.644,0.939,11.0,-3.486,0.0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107.0,4.0
Take That,Patience,N,spotify:track:6s9mygXHhwUp8paNrQDPUi,0.606,0.591,0.0,-7.228,0.0,0.087,0.0756,0.0,0.328,0.477,95.802,audio_features,1MBM7CyZbwJpVbbZJnHHRg,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,https://api.spotify.com/v1/tracks/1MBM7CyZbwJpVbbZJnHHRg,https://api.spotify.com/v1/audio-analysis/1MBM7CyZbwJpVbbZJnHHRg,252973.0,4.0
Fergie,London Bridge,N,spotify:track:1GH5tpvz5g1ZGKNBPBWkTm,0.621,0.6,8.0,-6.349,1.0,0.576,0.277,0.0,0.495,0.485,80.021,audio_features,0AA6zq5ArZ1sSH7VIMi4NK,spotify:track:0AA6zq5ArZ1sSH7VIMi4NK,https://api.spotify.com/v1/tracks/0AA6zq5ArZ1sSH7VIMi4NK,https://api.spotify.com/v1/audio-analysis/0AA6zq5ArZ1sSH7VIMi4NK,253707.0,4.0
Cascada,Everytime We Touch - Radio Edit,N,spotify:track:5YJtMNWKe55yr49cyJgxva,0.607,0.599,11.0,-6.886,1.0,0.0995,0.33,0.0,0.199,0.562,86.491,audio_features,0YkJU6TjjwzsVXUPRIO0DB,spotify:track:0YkJU6TjjwzsVXUPRIO0DB,https://api.spotify.com/v1/tracks/0YkJU6TjjwzsVXUPRIO0DB,https://api.spotify.com/v1/audio-analysis/0YkJU6TjjwzsVXUPRIO0DB,253573.0,4.0
D4L,Laffy Taffy,N,spotify:track:0jDVcCOvr0cSD3oZ9I7e7u,0.611,0.95,8.0,-3.509,1.0,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,audio_features,4eAwB5pnKFTmsgc3zWoYO0,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/tracks/4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/audio-analysis/4eAwB5pnKFTmsgc3zWoYO0,193893.0,4.0
LL Cool J,Control Myself,N,spotify:track:6C7ZgThn6Yan5MTZdAEEFw,0.226,0.00564,2.0,-31.989,1.0,0.0433,0.992,0.961,0.113,0.0345,125.819,audio_features,6s9mygXHhwUp8paNrQDPUi,spotify:track:6s9mygXHhwUp8paNrQDPUi,https://api.spotify.com/v1/tracks/6s9mygXHhwUp8paNrQDPUi,https://api.spotify.com/v1/audio-analysis/6s9mygXHhwUp8paNrQDPUi,205714.0,3.0
Beyoncé,Deja Vu (feat. Jay-Z),N,spotify:track:2MAyGB3UgAbbT1Fjc7b7aA,0.421,0.98,1.0,-4.229,1.0,0.212,8.39e-05,0.00125,0.237,0.435,165.193,audio_features,5rTIpPWeO0IL4HWlGWrz5G,spotify:track:5rTIpPWeO0IL4HWlGWrz5G,https://api.spotify.com/v1/tracks/5rTIpPWeO0IL4HWlGWrz5G,https://api.spotify.com/v1/audio-analysis/5rTIpPWeO0IL4HWlGWrz5G,170253.0,4.0
P!nk,Stupid Girls,N,spotify:track:1Ab6RxeKl3e07zP7Get7CX,0.766,0.669,4.0,-6.174,0.0,0.2,0.268,7.85e-06,0.439,0.799,119.961,audio_features,2iWljCivLjWnLkwItPZdRV,spotify:track:2iWljCivLjWnLkwItPZdRV,https://api.spotify.com/v1/tracks/2iWljCivLjWnLkwItPZdRV,https://api.spotify.com/v1/audio-analysis/2iWljCivLjWnLkwItPZdRV,281827.0,4.0
Eminem,When I'm Gone,N,spotify:track:42YNobZ4HN3tRVEA47wLT6,0.81,0.755,0.0,-6.408,1.0,0.199,0.291,0.0,0.0857,0.625,130.991,audio_features,4KTtYhxFtFL7mBwnjkKfLm,spotify:track:4KTtYhxFtFL7mBwnjkKfLm,https://api.spotify.com/v1/tracks/4KTtYhxFtFL7mBwnjkKfLm,https://api.spotify.com/v1/audio-analysis/4KTtYhxFtFL7mBwnjkKfLm,246573.0,4.0
Kelis,Bossy,N,spotify:track:37t0Qym2FUMXwoEfeFDEYa,0.529,0.967,1.0,-3.647,0.0,0.0508,0.114,0.0,0.61,0.596,140.127,audio_features,0UFDKFqW2oGspYeYqo9wjA,spotify:track:0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/tracks/0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/audio-analysis/0UFDKFqW2oGspYeYqo9wjA,166373.0,4.0
Bob Sinclar,Love Generation - Radio Edit,N,spotify:track:7M13FwBAKWNa2jqcZeUhL6,0.463,0.857,4.0,-3.063,1.0,0.0632,0.0506,0.0,0.184,0.856,111.647,audio_features,7j31rVgGX9Q2blT92VBEA0,spotify:track:7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0,161920.0,4.0
Meck,Thunder in My Heart Again (Radio Edit),N,spotify:track:3FkQN4NyCFlfn7fWzBkWCj,0.787,0.808,7.0,-5.454,1.0,0.0511,0.0143,0.257,0.0466,0.942,127.99,audio_features,1p2k29ZjRD2jgAd7N9nMrZ,spotify:track:1p2k29ZjRD2jgAd7N9nMrZ,https://api.spotify.com/v1/tracks/1p2k29ZjRD2jgAd7N9nMrZ,https://api.spotify.com/v1/audio-analysis/1p2k29ZjRD2jgAd7N9nMrZ,333680.0,4.0
Mary J. Blige,Be Without You - Kendu Mix,N,spotify:track:6Y3WvyUG9iE5bQYg38SPtQ,0.552,0.726,1.0,-6.017,0.0,0.043,0.000104,1.77e-05,0.483,0.658,164.954,audio_features,4J6zcs7YMYiKBLjJUPMHLc,spotify:track:4J6zcs7YMYiKBLjJUPMHLc,https://api.spotify.com/v1/tracks/4J6zcs7YMYiKBLjJUPMHLc,https://api.spotify.com/v1/audio-analysis/4J6zcs7YMYiKBLjJUPMHLc,212227.0,4.0
Girls Aloud,Something Kinda Ooooh,N,spotify:track:5YTSbfnyJRqul0H8kmamg3,0.56,0.959,7.0,-2.433,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600.0,4.0
Rihanna,Unfaithful,N,spotify:track:13xxBnXOuiBxVxJI458B0i,0.81,0.538,0.0,-5.784,0.0,0.0356,0.528,0.0,0.0951,0.828,109.97,audio_features,6CFPFnS9EcLs2I0nWqtWci,spotify:track:6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/audio-analysis/6CFPFnS9EcLs2I0nWqtWci,266840.0,4.0
Kanye West,Touch The Sky,N,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,0.428,0.919,10.0,-3.245,0.0,0.0618,0.0503,0.0,0.245,0.294,145.927,audio_features,234RqTZmnDTnxWlVciXHLD,spotify:track:234RqTZmnDTnxWlVciXHLD,https://api.spotify.com/v1/tracks/234RqTZmnDTnxWlVciXHLD,https://api.spotify.com/v1/audio-analysis/234RqTZmnDTnxWlVciXHLD,214831.0,4.0
Dem Franchize Boyz,"Lean Wit It, Rock Wit It",N,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,0.793,0.777,1.0,-3.696,0.0,0.0816,0.0982,0.0,0.202,0.705,160.018,audio_features,0JPntF36B28bSTUkjplyNd,spotify:track:0JPntF36B28bSTUkjplyNd,https://api.spotify.com/v1/tracks/0JPntF36B28bSTUkjplyNd,https://api.spotify.com/v1/audio-analysis/0JPntF36B28bSTUkjplyNd,173040.0,4.0
Evanescence,Call Me When You're Sober,N,spotify:track:663Karu2rvKLdnY0eo1n3M,0.412,0.876,5.0,-6.008,0.0,0.47,0.102,0.0,0.297,0.703,130.159,audio_features,5Y77SQxEr1eiofPeUTPHxM,spotify:track:5Y77SQxEr1eiofPeUTPHxM,https://api.spotify.com/v1/tracks/5Y77SQxEr1eiofPeUTPHxM,https://api.spotify.com/v1/audio-analysis/5Y77SQxEr1eiofPeUTPHxM,273133.0,5.0
Chingy,Pullin' Me Back,N,spotify:track:5hF2LnbkpnXCkksMSeWcxZ,0.463,0.836,2.0,-2.776,0.0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,audio_features,6BqWhxll86CGGE6WxgdRqG,spotify:track:6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/tracks/6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/audio-analysis/6BqWhxll86CGGE6WxgdRqG,165120.0,4.0
Nickelback,Far Away,N,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,0.832,0.391,8.0,-8.504,1.0,0.0628,0.0564,0.0,0.224,0.436,104.961,audio_features,1RGIjMFMgJxkZHMDXVYzOJ,spotify:track:1RGIjMFMgJxkZHMDXVYzOJ,https://api.spotify.com/v1/tracks/1RGIjMFMgJxkZHMDXVYzOJ,https://api.spotify.com/v1/audio-analysis/1RGIjMFMgJxkZHMDXVYzOJ,238800.0,4.0
Fall Out Boy,"Dance, Dance",N,spotify:track:0a7BloCiNzLDD9qSQHh5m7,0.634,0.414,4.0,-7.615,0.0,0.379,0.0288,0.0,0.0969,0.721,90.088,audio_features,3b50EM22W1Pp3lfDxBwrHr,spotify:track:3b50EM22W1Pp3lfDxBwrHr,https://api.spotify.com/v1/tracks/3b50EM22W1Pp3lfDxBwrHr,https://api.spotify.com/v1/audio-analysis/3b50EM22W1Pp3lfDxBwrHr,238560.0,4.0
Leona Lewis,A Moment Like This,N,spotify:track:5i9UKSttY3V7x9OnYZsMBX,0.906,0.583,8.0,-7.721,0.0,0.317,0.0569,0.0,0.126,0.829,129.056,audio_features,1D066zixBwqFYqBhKgdPzp,spotify:track:1D066zixBwqFYqBhKgdPzp,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp,292373.0,4.0
T.I.,What You Know,N,spotify:track:0CAJdthKDdRjB2h8YOguN6,0.775,0.731,8.0,-5.446,1.0,0.134,0.189,0.0,0.129,0.821,131.105,audio_features,5qhlC4Rzals34zxovrPzKp,spotify:track:5qhlC4Rzals34zxovrPzKp,https://api.spotify.com/v1/tracks/5qhlC4Rzals34zxovrPzKp,https://api.spotify.com/v1/audio-analysis/5qhlC4Rzals34zxovrPzKp,256427.0,4.0
Ludacris,Money Maker,N,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,0.704,0.854,10.0,-5.477,0.0,0.183,0.0185,0.0,0.148,0.688,92.988,audio_features,1zyqZONW985Cs4osz9wlsu,spotify:track:1zyqZONW985Cs4osz9wlsu,https://api.spotify.com/v1/tracks/1zyqZONW985Cs4osz9wlsu,https://api.spotify.com/v1/audio-analysis/1zyqZONW985Cs4osz9wlsu,242587.0,4.0
Nick Lachey,What's Left Of Me,N,spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,audio_features,6n9yCXvLhnYMgJIiIcMu7D,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,https://api.spotify.com/v1/tracks/6n9yCXvLhnYMgJIiIcMu7D,https://api.spotify.com/v1/audio-analysis/6n9yCXvLhnYMgJIiIcMu7D,252040.0,4.0
Jibbs,Chain Hang Low,N,spotify:track:0tYPj0NYa7vjlJaqlRSnJb,0.459,0.891,10.0,-5.057,0.0,0.0623,0.00511,0.0,0.106,0.588,154.837,audio_features,3Zwu2K0Qa5sT6teCCHPShP,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,203507.0,4.0
Arctic Monkeys,When The Sun Goes Down,N,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,0.863,0.707,10.0,-6.243,0.0,0.0585,0.335,0.000117,0.283,0.849,121.256,audio_features,62cYasTwBy6Y7pstdSTmHu,spotify:track:62cYasTwBy6Y7pstdSTmHu,https://api.spotify.com/v1/tracks/62cYasTwBy6Y7pstdSTmHu,https://api.spotify.com/v1/audio-analysis/62cYasTwBy6Y7pstdSTmHu,444373.0,4.0
Rascal Flatts,Life is a Highway,N,spotify:track:2Fs18NaCDuluPG1DHGw1XG,0.459,0.895,2.0,-3.126,1.0,0.0805,0.00725,0.0,0.206,0.572,181.04,audio_features,0JJP0IS4w0fJx01EcrfkDe,spotify:track:0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/tracks/0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/audio-analysis/0JJP0IS4w0fJx01EcrfkDe,182827.0,4.0
Beyoncé,Check On It (feat. Slim Thug),N,spotify:track:2RWxrpsFshOBFwRBRstUlQ,0.403,0.422,7.0,-13.964,0.0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,audio_features,3FAclTFfvUuQYnEsptbK8w,spotify:track:3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w,241293.0,4.0
Keyshia Cole,Love,N,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0.806,0.721,10.0,-5.167,0.0,0.215,0.197,0.0,0.209,0.781,94.967,audio_features,2RqZFOLOnzVmHUX7ZMcaES,spotify:track:2RqZFOLOnzVmHUX7ZMcaES,https://api.spotify.com/v1/tracks/2RqZFOLOnzVmHUX7ZMcaES,https://api.spotify.com/v1/audio-analysis/2RqZFOLOnzVmHUX7ZMcaES,238333.0,4.0
Lily Allen,Smile,N,spotify:track:4aR9bPMAOFySBuQSbVWF3d,0.697,0.629,9.0,-5.757,1.0,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,audio_features,1pLdjo3lOBbMaoR4ZpybFH,spotify:track:1pLdjo3lOBbMaoR4ZpybFH,https://api.spotify.com/v1/tracks/1pLdjo3lOBbMaoR4ZpybFH,https://api.spotify.com/v1/audio-analysis/1pLdjo3lOBbMaoR4ZpybFH,267413.0,4.0
Ne-Yo,Sexy Love,N,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,0.755,0.763,8.0,-4.328,1.0,0.0501,0.0513,0.0,0.0326,0.696,114.992,audio_features,0JfAMd3xTqm7ZYhBmQjYzt,spotify:track:0JfAMd3xTqm7ZYhBmQjYzt,https://api.spotify.com/v1/tracks/0JfAMd3xTqm7ZYhBmQjYzt,https://api.spotify.com/v1/audio-analysis/0JfAMd3xTqm7ZYhBmQjYzt,218053.0,4.0
JoJo,Too Little Too Late,N,spotify:track:0D5L0ZxGyhEFTqhfiXwYxw,0.67,0.559,2.0,-5.768,1.0,0.0595,0.38,1.28e-06,0.0939,0.567,146.987,audio_features,60bbiP93CSxmLibuwvxay9,spotify:track:60bbiP93CSxmLibuwvxay9,https://api.spotify.com/v1/tracks/60bbiP93CSxmLibuwvxay9,https://api.spotify.com/v1/audio-analysis/60bbiP93CSxmLibuwvxay9,197803.0,4.0
Mary J. Blige,One,N,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,0.501,0.869,4.0,-4.103,0.0,0.0395,0.00781,0.000308,0.255,0.352,120.859,audio_features,53SqGkNJAYLss9AgbduTqQ,spotify:track:53SqGkNJAYLss9AgbduTqQ,https://api.spotify.com/v1/tracks/53SqGkNJAYLss9AgbduTqQ,https://api.spotify.com/v1/audio-analysis/53SqGkNJAYLss9AgbduTqQ,255187.0,3.0
Bubba Sparxxx,Ms. New Booty,N,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,0.803,0.851,7.0,-2.429,1.0,0.0357,0.00485,0.000358,0.0577,0.881,113.996,audio_features,1lHXlGlve5Zx8tXLhyjDwM,spotify:track:1lHXlGlve5Zx8tXLhyjDwM,https://api.spotify.com/v1/tracks/1lHXlGlve5Zx8tXLhyjDwM,https://api.spotify.com/v1/audio-analysis/1lHXlGlve5Zx8tXLhyjDwM,211080.0,4.0
Amy Winehouse,You Know I'm No Good,N,spotify:track:0DMRKqrpd0QO4RWiEdMib0,0.435,0.887,9.0,-4.07,1.0,0.0636,0.000747,0.0,0.0327,0.408,199.935,audio_features,1oagRT7LfpVlNJN6FSZDGp,spotify:track:1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/tracks/1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/audio-analysis/1oagRT7LfpVlNJN6FSZDGp,212040.0,4.0
Rascal Flatts,What Hurts The Most,N,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,0.517,0.906,1.0,-3.677,1.0,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,6SpLc7EXZIPpy0sVko0aoU,spotify:track:6SpLc7EXZIPpy0sVko0aoU,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,https://api.spotify.com/v1/audio-analysis/6SpLc7EXZIPpy0sVko0aoU,211520.0,4.0
Red Hot Chili Peppers,Dani California,N,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,0.449,0.682,2.0,-5.295,0.0,0.029,0.205,0.0,0.175,0.254,139.924,audio_features,10fddGyyeUquZZ2uPTjD7P,spotify:track:10fddGyyeUquZZ2uPTjD7P,https://api.spotify.com/v1/tracks/10fddGyyeUquZZ2uPTjD7P,https://api.spotify.com/v1/audio-analysis/10fddGyyeUquZZ2uPTjD7P,223533.0,4.0
Scissor Sisters,I Don't Feel Like Dancin',N,spotify:track:13pyGLYmBjYgvOMIEivX2K,0.723,0.644,11.0,-6.863,0.0,0.222,0.00308,0.0,0.352,0.645,144.09,audio_features,6DbqCKweKwVkHgRv1CI53D,spotify:track:6DbqCKweKwVkHgRv1CI53D,https://api.spotify.com/v1/tracks/6DbqCKweKwVkHgRv1CI53D,https://api.spotify.com/v1/audio-analysis/6DbqCKweKwVkHgRv1CI53D,261027.0,4.0
Ne-Yo,So Sick,N,spotify:track:6brl7bwOHmGFkNw3MBqssT,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373.0,4.0
Hinder,Lips Of An Angel,N,spotify:track:1cBEy10PI95hZglfPUBJua,0.444,0.708,4.0,-5.926,0.0,0.126,0.0419,0.0,0.0775,0.26,105.412,audio_features,0mYoKqA23wUUj7BTEgNzjg,spotify:track:0mYoKqA23wUUj7BTEgNzjg,https://api.spotify.com/v1/tracks/0mYoKqA23wUUj7BTEgNzjg,https://api.spotify.com/v1/audio-analysis/0mYoKqA23wUUj7BTEgNzjg,255413.0,5.0
The Raconteurs,"Steady, As She Goes",N,spotify:track:4xlEKYv7HmC8zXoJIbpZKM,0.451,0.939,5.0,-2.82,0.0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,audio_features,2fAIfPLrPUTW1AmJRR428Q,spotify:track:2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/tracks/2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/audio-analysis/2fAIfPLrPUTW1AmJRR428Q,204200.0,4.0
The Fratellis,Chelsea Dagger,N,spotify:track:3ItzRpwvKtkDSNdRSjXu7Z,0.597,0.935,0.0,-2.779,1.0,0.05,0.0011,2.65e-06,0.27,0.2,118.011,audio_features,5MI3QLr8Dimr9C1d464nni,spotify:track:5MI3QLr8Dimr9C1d464nni,https://api.spotify.com/v1/tracks/5MI3QLr8Dimr9C1d464nni,https://api.spotify.com/v1/audio-analysis/5MI3QLr8Dimr9C1d464nni,233813.0,4.0
Fort Minor,Where'd You Go (feat. Holly Brook & Jonah Matranga),N,spotify:track:7pAT4dOUzjq8Ziap5ShIqC,0.772,0.59,6.0,-6.957,1.0,0.183,0.0917,0.0,0.101,0.743,83.998,audio_features,3LGeYNY9aWQuBJovOOowqm,spotify:track:3LGeYNY9aWQuBJovOOowqm,https://api.spotify.com/v1/tracks/3LGeYNY9aWQuBJovOOowqm,https://api.spotify.com/v1/audio-analysis/3LGeYNY9aWQuBJovOOowqm,238267.0,4.0
The Pussycat Dolls,Stickwitu,N,spotify:track:4NjR63Up0uMkQBlKvlZd1l,0.687,0.664,1.0,-10.238,1.0,0.377,0.103,0.0,0.412,0.511,120.27,audio_features,6itF8MROxH2MKs5oBuvUTz,spotify:track:6itF8MROxH2MKs5oBuvUTz,https://api.spotify.com/v1/tracks/6itF8MROxH2MKs5oBuvUTz,https://api.spotify.com/v1/audio-analysis/6itF8MROxH2MKs5oBuvUTz,234707.0,5.0
